ID,description,subject,title,runtime
jnwv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,REUTERS CORPORATE TV PHILIP MORRIS EVENT MARKETING GROUP,
jpgl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,DEF-0653.MPG,
jphb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,M F P & W WINSTON HISTORICAL REEL. RUNNING TIME 00:20:22.,
jqgl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,LOW TAR,
jqgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video NBC Smoking and Health Clip - Conclusion,
jrcf0191,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,NEWPORT KING SIZE 100'S,
jrfp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,ABC4,
jrhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,FUSION 5 SALEM EXPERIENTIAL MARKETING. RUNNING TIME 0:03:46.,
jrmm0006,,tobacco; cigarette; fire; special populations; public awareness; <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Fire Safety for the Hearing Impaired: ""Stop, Drop, And Roll""",
jtgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,R.J. REYNOLDS TOBACCO COMPANY CAMEL CIGARETTE 16MM COMMERCIAL TRANSFERS REEL #13 LENGTH 43:50 11/17/94 (941117). RUNNING TIME 0:53:17.,
jtgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video Face the Nation - Interview with Mr. Cullman,
jtjh0182,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"MILTON ROY COMPANY ""SUPER CRITICAL FLUID SYSTEM""",
jtxw0178,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,TECHNICAL SYNERGY SYMPOSIUM DAY 1 - TAPE 9 KENNETH S. HOUGHTON 910925 HYATT RICHMOND 16 MINUTES,
jxgb0191,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"MARLBORO 690000, 700000 REEL NUMBER 13",
jxvv0231,,tobacco; cigarette; hearing; advertising; nicotine; e-cigarette; vaping; Congress; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Examining Juul's Role in the Youth Nicotine Epidemic: Part 1,
jygl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,0500-3-WeDontAcceptThat.mpg,
jyhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"DAY ONE""INTERVIEW DR. DEBETHIZY & DR. ROBINSON TAPE 1 OF 3 TIME CODE WINDOW BURN DUBBED JUNE 26, 1995 (19950626). RUNNING TIME 0:31:06.",
jywh0182,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,AVID OUTPUT,
jzdk0146,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,AIRCHECK; CBS EVENING NEWS,
jzgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"NIGHTLINE - TOBACCO EXECS., 4/14/94 (940414) ABC/TV 11:30 PM EDT. RUNNING TIME 21:42.",
jzhh0257,Deposition of Todd Dean in RE: National Prescription Opiate Litigation; in 3 parts,lawsuit; legal activity; litigation; opioids; sales; marketing; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Deposition of Todd E Dean, Specialty Pharmaceuticals Manager (Covidien)",
jzwb0044,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,GMR MARKETING BENSON & HEDGES 100 NIGHTS LIVE TRT 4:50,
kfhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,C PROJECT HEALTH COMMENTS 10/3/95 (951003) (RUNNING TIME 5:43MIN).,
kfjw0178,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,DOWN TOBACCO ROAD,
kfwm0256,"Clip from a focus group / interview - poor quality video<div>Part of the UCSF-JHU Opioid Industry Documents Archive; McKinsey Documents Collection</div><div>Bates#: <span style=""background-color:rgb(255,255,255);color:rgb(51,51,51);font-family:'Helvetica Neue', Helvetica, Arial, sans-serif;font-size:12.1884px;"">MCK-MAAG-0159835</span></div>",opioids; sales and marketing; focus group;  <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,SPK DECK- Graphs- don't make me work,
kfxh0257,Deposition of George Pate in Staubus et al v Purdue Pharma LP et al; in 3 parts,lawsuit; legal activity; litigation; opioids; sales; marketing; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Deposition of George Pate, Covidien Sales Representative for the Tri-Cities area",
kgfk0146,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,DR. JACK PETERSON/INDOOR AIR QUALITY/URBAN INSIGHTS WAVE-TV/LOUISVILLE  9:30 AM.,
kghb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"PR 233 CAMEL NEWS CAST ""DEATH OF OLD JOE""-2 VERSIONS - FOCUS GROUP 01-13-95 (950113) DUB 10-29-96 (961029). RUNNING TIME 2:58.; PR 233 CAMEL NEWS CAST ""DEATH OF OLD JOE""-2 VERSIONS -FOCUS GROUP 01-13-95 (950113) DUB 10-29-96 (961029). RUNNING TIME 4:28.",
kgxh0257,Deposition of Michael Wessler in RE: National Prescription Opiate Litigation; in 3 parts,lawsuit; legal activity; litigation; opioids; sales; marketing; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Deposition of Michael Wessler, Product Director for Marketing",
khdc0072,Footage of various Philip Morris sponsored auto racing teams.,,FedEx Championship Series Championship Auto Racing Team Video News Release; Marlboro Team Penske 2000 Season Highlight Clips [Part 1] (2000),
khgb0191,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"MARLBORO 610000, 620000 REEL NUMBER 7",
khkv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PHILIP MORRIS YOUTH SMOKING PREVENTION 1. MY REASONS 2. BROTHERS 3. FOLLOW THE LEADER SPAN. W/ ENG. 4. TEN O'CLOCK 5. MOM TALKS 6. FIRST DATE SPAN. W/ ENG.,
khnf0064,,tobacco; cigarette;tobacco sales; advertising; retail outlet; smoker behavior;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PROFITOLOGY,
khwm0256,"Clip from PCP interview after presentation on Nucynta<div><div>Part of the UCSF-JHU Opioid Industry Documents Archive; McKinsey Documents Collection</div><div>Bates#: <span style=""background-color:rgb(255,255,255);color:rgb(51,51,51);font-family:'Helvetica Neue', Helvetica, Arial, sans-serif;font-size:12.1884px;"">MCK-MAAG-0159867</span></div></div>",opioids; oxycodone; Nucynta; sales and marketing;,Dallas Close,
kjhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"RJR NEW CIGARETTE PREMIER CNN - SEPTEMBER 30, 1988 (880930) 8:00 PM- 3:30. TODAY (NBC) - OCTOBER 3, 1988 (881003) (INTERVIEW WITH KAMPE). TIME 0:08:58.",
kjnj0229,,tobacco; cigarette;<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=tobaccoarchives'>Browse by keywords in UCSF tobacco industry videos</a>; <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CIG11 INSERTED FOR2NDPUFF.WMV.,
kjpg0001,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PHILIP MORRIS FIGHT AGAINST HUNGER,
kjxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PR 168 SUPPORT THE LAW NO JAYCEES IDENTIFICATION WITH RJR WRITE ON LOGO,
kkhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,WINSTON SELECT LIGHTS - SALES VIDEO 6-1-93 (930601) LENGTH: 11:05. (RUNNING TIME 0:11:27).,
kkxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PR 184 JAYS PROGRAM VERS. 3,
kmhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"AUGUST 4, 1992 (19920804). RUNNING TIME 0:04:18.",
kngp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Video ABC News Story, TI Statement, 1/10/1972",
knhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,IN-STORE SIGN. BANNER. SAMPLING. AUDIENCE. RUNNING TIME 0:18:40.,
knpj0015,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,C PROJECT BRAZEN BARBARA SHOW LENGTH 13:35 REVISED VERSION,
knpm0006,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,House Agricultural Hearings,
kpgl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,DON'T BUTT IN,
kphb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,ECLIPSE A WHOLE NEW WORLD FOR SMOKERS. RUNNING TIME 00:13:13.,
kqgl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,SAFER SMOKE,
kqhb0039,,tobacco; cigarette; deposition; <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"IN THE SUPERIOR COURT OF THE STATE OF CALIFORNIA IN AND FOR THE COUNTY  OF SAN DIEGO. PEOPLE OF THE STATE OF CALIFORNIA, EX RE. BILL LOCKYER,  PLAINTIFF, VS. R.J. REYNOLDS TOBACCO COMPANY, DEFENDANT. DEPOSITION OF  PATRICIA ITTERMANN, VOLUME III",6:00:00
krdv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"CALLE 8 ""990000""",
krfp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Researchers say lights not safer, (VIDEO) CBS News",
krgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video Clip - Do you Inhale,
ksgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,No Title,
ksgv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PERCEPTION ANALYZER TESTING FEDERAL LAWSUIT ADVERTISING DEVELOPMENT 990607 - 990610,
ksnh0257,,<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Blueprint to a Billion : External essentials, Marquee customers sell, Re-invest in new products",
ktgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"R.J. REYNOLDS TOBACCO COMPANY MANAGERS' MEETING APRIL 9, 1991 (910409). RUNNING TIME 0:41:03.",
ktgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video Face the Nation - Interview with Mr. Cullman,
kxgb0191,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"MARLBORO 690000, 700000 REEL NUMBER 13",
kxvv0231,,tobacco; cigarette; hearing; advertising; nicotine; e-cigarette; vaping; Congress; youth access; addiction; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Examining Juul's Role in the Youth Nicotine Epidemic: Part 2,
kygl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,LP_2856 - Heimann01.mpg,
kyhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"DAY ONE"" INTERVIEW DR. DEBETHIZY & DR. ROBINSON TAPE 2 OF 3 TIME CODE WINDOW BURN DUBBED JUNE 26, 1995 (19950626). RUNNING TIME 0:29:17.",
kywv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,VISNEWS VIRGINIA SLIMS 900000 WOMEN'S OPINION POLL,
kzgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"RJ REYNOLDS TOBACCO COMPANY MANAGEMENT MEETING NOVEMBER 17, 1993 (931117) HIGHLIGHTS LENGTH 59.00 MIN.",
kzhh0257,Deposition of Karen Degen in RE: National Prescription Opiate Litigation; in 4 parts,lawsuit; legal activity; litigation; opioids; sales; marketing; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Deposition of Karen Degen, Senior Hospital District Sales Manager",
kzwb0044,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PARLIAMENT PARTY ZONE EAST COAST RECAP 940000 TRT: 5:49,
lfhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"RJ REYNOLDS TOBACCO COMPANY RALEIGH DISCOVERY GROUP TRAINING VIDEO AVR 2 2ND ROUGH CUT JULY 7, 1995 (950707) LENGTH 38:40 (RUNNING TIME 39:01).",
lfwm0256,"<div>Clip of physician interview discussing recall of details of Nucynta ER presentation.</div><div>Part of the UCSF-JHU Opioid Industry Documents Archive; McKinsey Documents Collection</div><div>Bates#: <span style=""background-color:rgb(255,255,255);color:rgb(51,51,51);font-family:'Helvetica Neue', Helvetica, Arial, sans-serif;font-size:12.1884px;"">MCK-MAAG-0159836</span></div>",opioids; Nucynta; oxycodone; physician interview; sales and marketing,Unaided Recall-(f) PCP Dallas-BLUR [PCP Interview],
lfxh0257,Deposition of Lynn Phillips in RE: National Prescription Opiate Litigation; in 2 parts,lawsuit; legal activity; litigation; opioids; sales; marketing; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Deposition of Lynn Phillips Kipler, Manager of Media Relations",
lgfk0146,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,RICHARD WAGNER URBAN INSIGHT WAVE-TV/LOUISVILLE,
lghb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PR 243 WINSTON NATURAL MOCK NEWS VNR 06-09-95 (950609) LENGTH 2:33 DUB 10-29-96 (961029). RUNNING TIME 3:31.,
lgwm0256,"<span style=""color:rgb(51,51,51);font-family:'Helvetica Neue', Helvetica, Arial, sans-serif;font-size:14px;background-color:rgb(235,235,235);"">Interview with PCP regarding their recall of sales presentation details around Nucynta ER - </span><div><span style=""color:rgb(51,51,51);font-family:'Helvetica Neue', Helvetica, Arial, sans-serif;font-size:14px;background-color:rgb(235,235,235);"">Bates# </span><span style=""background-color:rgb(255,255,255);color:rgb(51,51,51);font-family:'Helvetica Neue', Helvetica, Arial, sans-serif;font-size:12.1884px;"">MCK-MAAG-0159852</span></div>",opioids; sales and marketing; oxycodone; Nucynta; coupon program; chronic pain,Unaided Recall-(f) PCP Dallas,
lgxh0257,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,lawsuit; legal activity; litigation; opioids; sales; marketing; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Deposition of Ron Wickline, Vice President for Sales",
lhgb0191,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"MARLBORO 610000, 620000 REEL NUMBER 7",
lhhh0100,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CAMEL TELEVISION COMMERCIALS ON VIDEOTAPE. CAMEL CIGARETTE 16 MM COMMERCIAL TRANSFERS. REEL # 5. 11/17/94 (941117).,
lhnf0064,,tobacco; cigarette;retail outlet; sales; smoker behavior; marketing; cigarette brands;;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"RETURN TO THE POS ZONE - OUTSTANDING PREMIUM BRANDS"" PHILIP MORRIS USA MERIT VIRGINIA SLIMS PARLIAMENT",
lhnl0094,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PR 214 HIGHLIGHTS '94 (940000) 09-29-94 (940929) DUB 10-28-96 (961028),
lhwm0256,"Clip of interview with physician regarding Nucynta ER <div><div>Part of the UCSF-JHU Opioid Industry Documents Archive; McKinsey Documents Collection</div><div>Bates#: <span style=""background-color:rgb(255,255,255);color:rgb(51,51,51);font-family:'Helvetica Neue', Helvetica, Arial, sans-serif;font-size:12.1884px;"">MCK-MAAG-0159868</span></div></div><div><br /></div>",opioids; sales and marketing; chronic pain,Ft Laud Close [PCP Interview],
lhyd0111,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,SWITCH SELLING MODELS,
ljhv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,FATHER KNOWS BEST,
ljhw0220,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"VIDEO WORKS REAL PRODUCTIONS ""POS ZONE"" FINAL SEQUENCE",
ljnj0229,,tobacco; cigarette;<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=tobaccoarchives'>Browse by keywords in UCSF tobacco industry videos</a>; <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CIG06 2ND PUFF PLUNGER.,
ljxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"PR 170 RIGHT DECISIONS, RIGHT NOW WILL SMITH 10:47 JOEY LAWRENCE 4:00  ROGERS & COWAN, INC.",
lkxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PR 186 JAYS PROGRAM VERS. 2 SUPPORT THE LAW.,
lldb0018,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PFI & BLANK,
lmhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"R. J. REYNOLDS TOBACCO ""PACK EXCHANGE TRAINING"" PROMOTIONAL MARKETING, INC. RUNNING TIME 0:28:38.",
lmpj0015,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PR 142 TAC JOHNSTON BUS TRIP,
lmxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,WINSTON CUP LIKE YOU'VE NEVER SEEN IT BEFORE.,
lngp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Video CBS Morning News, 1/11/1979",
lnhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CAMEL SPOT :90 SECONDS THREE DUBS PAN PRODUCTIONS. RUNNING TIME 0:05:10.,
lpgl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,DEF-0654.MPG,
lqgl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,DEF-0657.MPG,
lqgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video NBC Smoking and Health Clip - Allen/TI,
lrfp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,ABC2,
lrgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video Clip - Philip Morris Commercial,
lrhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,RETAIL CONVERSION SALES TEAM PRE-WORK TRAINING VIDEO. RUNNING TIME 00:18:21.,
lsgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video statement from Bill Dwyer in response to 1979 Surgeon General Report,
lshg0189,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Newport,
ltgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"THE TOBACCO INSTITUTE SEATTLE OFFICE TOWN MEETING 4/25/93 (930425) ""SMOKER'S RIGHTS"". (RUNNING TIME 0:47:02).",
ltgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video Interview with Mr. Bowling 1976,
lxgb0191,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"MARLBORO 690000, 700000 REEL NUMBER 13",
lxvv0231,,tobacco; cigarette; e-cigarette; vaping; innovation; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,TEDx Brussels: Smoking Deconstructed - by James Monsees,
lygl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,LOW TAR STUDY,
lyhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"DAY ONE"" INTERVIEW DR. DEBETHIZY & DR. ROBINSON TAPE 3 OF 3 TIME CODE WINDOW BURN DUBBED JUNE 26, 1995 (19950626). RUNNING TIME 0:28:33.",
lypj0015,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,BRAZIN BARBARA II VERSION FOR A&A,
lywv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,VIRGINIA SLIMS LEGENDS,
lzgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"RJ REYNOLDS TOBACCO COMPANY OFF AIR PRESIDENTIAL PRESS CONFERENCE SMOKING AND TEENS CNN AUGUST 10, 1995 (950810) 10-10:30 AM (RUNNING TIME 5:54MIN).",
